id,target
3af0197c8660,0
3af2f44890f5,1
3af38e6fd4a7,0
3af737ed6026,0
3af7ce194916,0
3afb47a21976,0
3afe4a5f9bf5,0
3afe9348cc80,0
3b0175855093,0
3b01dfd7f552,0
3b022a9c9340,0
3b02e67fa0c6,0
3b034a7472b5,1
3b06375c1797,1
3b0669baa0e1,0
3b06b0a8928b,0
3b085b94d6ef,0
3b0945aa20c5,0
3b0e23a364e2,0
3b1009c31abb,0
3b10b3dbad00,0
3b11735e0044,0
3b123a80b036,0
3b138110cc4d,1
3b14737d0560,0
3b14b59b12b5,0
3b1570fd4e9d,0
3b160d780443,0
3b164c448241,0
3b1767e65a21,0
3b185dffc9ec,0
3b18dfddf80a,0
3b1a490781b6,0
3b1d7c761e19,0
3b1da918b5be,1
3b1e6388e413,0
3b203456d00c,1
3b20e0d50ec2,0
3b231215a64c,0
3b253092240d,0
3b277bf90dc7,0
3b297367a3cd,0
3b2dcd7de17d,0
3b2f5806bcf1,0
3b30f5366c5b,0
3b31dac6000f,0
3b326d1d96eb,0
3b3361917b83,0
3b3408b71196,0
3b349bf0c0aa,0
3b350b2dca8c,0
3b35289740b4,0
3b35910f8132,0
3b35b34b577e,0
3b36113de740,0
3b38d153bdd6,0
3b3977e0b908,0
3b3998b1e055,0
3b39dfe1ca04,0
3b3a124de392,0
3b3cea50451f,0
3b3fb5482e45,0
3b44f0f60107,0
3b4557774f44,0
3b45a0c6eece,0
3b46a2ab3cf9,0
3b47147b088d,0
3b4a61d2b5b2,1
3b4b8d71db67,0
3b4c1bccc8f2,0
3b4c4e73ba01,0
3b4cc0bebcdc,0
3b4d48f9edd6,0
3b4ea77ed879,0
3b528edd0506,0
3b52b5c6e14c,1
3b54ee7afd9c,0
3b5aaa420358,0
3b5b6e9d01dd,0
3b5b72cf3d13,0
3b5bfc1634f3,0
3b5e4d9ec0a6,0
3b65c20dc692,0
3b65d318d5f4,0
3b66a643210b,0
3b66efca71da,0
3b67570a7640,0
3b676141623b,0
3b680d374dfe,0
3b68aa640f0a,0
3b68af145900,0
3b6987391c38,0
3b69a874c67c,0
3b6eece5a786,0
3b70851a458e,0
3b7167544c70,0
3b71ba895d37,0
3b7306eed721,0
3b7358099d62,0
3b75ec00ae92,0
3b771b61e168,0
3b793b6e4265,0
3b7a3e4c1349,0
3b7c7bfd7ed3,0
3b7d57ab3ce7,0
3b7ebeb098f8,0
3b7f565311a1,0
3b808ab8eb25,0
3b82005123e4,0
3b82068c460a,0
3b83268997be,0
3b83d3ae276d,1
3b85a70e7e87,0
3b85fd04be44,0
3b864be5bc89,0
3b87a193e2ad,0
3b87ed6bd66d,0
3b899b7c049a,0
3b8a99ef675e,0
3b8c65c4ec0b,0
3b8c6fc42df4,0
3b8f920d443d,0
3b901c47a2b1,0
3b907903fbb4,1
3b91ef80f11f,0
3b92044b816d,0
3b93387009f9,0
3b95daf1d5f1,1
3b96663a2fbe,0
3b96f0091f53,0
3b9700b125ec,0
3b98844e0cc9,0
3b989a6304bd,0
3b98b8d9b74f,0
3b99acd32882,0
3b9af67d3d87,0
3b9e3d453b33,0
3b9ff5c10b3b,0
3ba04bf0f4df,1
3ba09ba556d8,0
3ba1986a00c2,0
3ba23f52ba60,0
3ba3a51a0a45,0
3ba4738a8e4f,1
3ba4e0abae1a,0
3ba50f31c5da,0
3ba6dc528734,0
3ba734f4cccb,1
3ba9e0ed454c,0
3ba9ed3b37fe,0
3bab3c646b53,0
3bac78049fed,0
3bb2830bdf8c,0
3bb32d224b61,0
3bb3bc52d8f1,0
3bb855f2f471,0
3bba9dd1e9af,0
3bbb55755ae1,0
3bbdc2b3c5e8,1
3bc030414e49,1
3bc032a6f709,0
3bc226e4a156,0
3bc4bccb01ba,0
3bcaebafbc3b,0
3bcc786d2448,0
3bcccbd55d87,0
3bccd9a9a14f,1
3bcf1d6dc609,0
3bcf37f2b81a,0
3bd0ae765f65,0
3bd26871d947,0
3bd2fcf312dc,0
3bd50c690a77,0
3bd7f964526a,0
3bd915066585,0
3bd97b4df566,0
3bdc0dc25608,0
3bdd30aea753,0
3bdd3f31bfbc,0
3be22cb86f57,1
3be2d6951c8a,1
3be4faf32479,0
3be694725add,0
3be752da146d,0
3be90885a118,1
3be9d352fb61,0
3bea56f890aa,0
3bea7b2a5d7a,0
3beaacdec275,0
3bec13303d16,0
3bf1200bb841,0
3bf155b851f3,0
3bf2df2d429c,0
3bf332478924,0
3bf37855654a,0
3bf3e8bea9d1,0
3bf4b5ea4138,0
3bf63fd2859d,1
3bf83f94a48c,0
3bf90e0e2656,0
3bf9330959ad,0
3bf9898d25a8,0
3bfae6af307f,0
3bfafe3bc6f3,0
3c007ff14d2d,0
3c00c8ad80da,0
3c012367fff3,0
3c01660c4715,0
3c01b5afe826,1
3c085f9b6e15,0
3c099246e4a5,0
3c0a12e6a042,0
3c0a2f1248ad,0
3c0ab181e2b3,0
3c0b9a05e6d4,0
3c0fd792add9,0
3c10b2035265,1
3c147505befe,0
3c14f19dffeb,0
3c14f2ed0fda,0
3c180f9054bf,0
3c1864852754,0
3c1a4cf39078,0
3c1ad3bad6d8,0
3c1b563db49d,0
3c209c66f607,0
3c213aa678b8,0
3c22040bb423,1
3c2304d7dd62,0
3c2354efefa2,0
3c24fc8bb216,0
3c2621748884,0
3c27693fc1ed,0
3c28ab6c7724,0
3c2924094e63,0
3c2967f735dc,0
3c2abbad2fd3,0
3c2ad0d06b0d,0
3c2b96829046,0
3c2bdb45563d,0
3c2c1485adbf,0
3c2d830be89c,0
3c2e05bcaa88,0
3c2e99b36df6,0
3c2f2e04292a,0
3c2fab91ba66,0
3c2fc8d595ec,0
3c300dafaab3,0
3c32e53ae1ed,0
3c366ffd1eea,0
3c36aa0d93ea,0
3c37353a6cef,0
3c378cfd9ad3,0
3c3844088f31,0
3c406376cb45,0
3c426f7b158e,0
3c43a10b3463,0
3c43be093be9,0
3c44d6237c99,0
3c44f5e2f284,0
3c46c6480634,1
3c471a324344,0
3c47b6db178d,1
3c48258f11c8,0
3c4994cc33f3,0
3c4b6674999e,0
3c4c436c9a65,0
3c4d60aef1b3,0
3c4f12d59825,1
3c4f60c55264,0
3c4feabd0b30,0
3c51d27dee5d,1
3c5243598b7d,0
3c53a803c348,0
3c5565f0328d,0
3c578078df55,0
3c5d86d90446,0
3c5ef533085b,0
3c5f27634d7f,0
3c6023e0ed65,0
3c607f83b4d9,0
3c6154e41cc3,0
3c6245e15e0a,0
3c643cbff14b,0
3c64e910772f,0
3c6846e6e5d9,0
3c6908a94b9c,0
3c698449aa8b,0
3c6afb1b857a,0
3c6b0b7f1396,0
3c6d49c543f7,0
3c6f9d849080,0
3c6fdebc1e24,0
3c70bad74294,0
3c7268f98783,0
3c7589de9872,0
3c7696b50116,0
3c784a2361c5,0
3c78e4e9ae00,0
3c8184d18759,0
3c8389e03c07,0
3c863c8b4da4,1
3c86bee5354c,0
3c8724b23837,0
3c8833229484,0
3c88c107c4c3,0
3c8924380898,0
3c8be8ea8f8d,0
3c8c68cab0ad,0
3c8d308122eb,0
3c8e1d3e2312,0
3c94fe950843,0
3c956bb8b38f,0
3c95fe54613d,0
3c96b970e971,0
3c98f68378f0,0
3c992d825b74,0
3c9a83db564a,0
3c9c7a2ddeae,0
3c9d4d7593fe,0
3c9de0b4d08c,0
3ca1326db9c4,0
3ca169e235c0,0
3ca338cb2ddf,0
3ca6a43ecbf9,0
3ca6c81c4eeb,0
3ca923c29400,0
3cabed2dcc95,0
3cae490c7e4c,1
3cae6e7d4d4a,0
3caed2449f4a,0
3caee8c5eaa6,1
3cb04a72b61e,0
3cb0798e5a8a,0
3cb0d57243d7,0
3cb1cc971987,0
3cb44540a154,0
3cb85e263115,0
3cb9dce3dcd7,0
3cbb292257c5,0
3cbb31e96f82,0
3cbc1a2f73ed,1
3cbd8fa5543b,1
3cbeff0a718a,0
3cbf1d28c161,0
3cc0f94d2f3d,0
3cc37f35f507,0
3cc45f19523f,1
3cc4cfd0e47a,0
3cc61f53dbfa,0
3cc85f5ad976,0
3cc9b3a692e4,0
3cca14d23c90,0
3ccac6655a74,0
3cce7b1b0d9c,0
3ccf1319396f,0
3ccf3e9c68db,1
3ccff8b2c6b9,0
3cd0fe4336c3,0
3cd1e957ab41,0
3cd24285b18b,0
3cd35d76ed04,0
3cd3fab4fb33,1
3cd49df14a34,1
3cd5858f52f8,0
3cd7362b2ad1,0
3cd7c97ce17a,1
3cd9444a181a,0
3cdb83950dcc,0
3cdd066aa90b,0
3cdddd724692,0
3cdfe22d589f,0
3cdfe6dc305b,0
3ce01c27078b,0
3ce047a41e86,0
3ce224ece15b,0
3ce2e174c39f,0
3ce325509fef,0
3ce3db7fe03c,0
3ce62b7c9913,0
3ce72e9edfc4,0
3ce813f4de73,0
3ce9d6a0e146,0
3cec26b88a08,0
3ced34eed2e8,0
3cf23dbab087,0
3cf554d0d6d7,1
3cf601f3e2f6,0
3cf916877df3,0
3cf939f96ed3,0
3cf975cabafe,0
3cf9e49d7337,0
3cfb203250a1,0
3cfb70a25bef,0
3cfbcbbeda14,0
3cfc4637b093,0
3cffb58d23be,0
3cfff60d134e,0
3d0302613a18,0
3d03b19b1433,0
3d0636035c4b,0
3d0686defb32,0
3d07825615ae,0
3d087cf59d93,1
3d097c5910ae,0
3d0a2e30e97a,0
3d0be7fe9d8e,1
3d0ccf357081,1
3d0cff0f0e59,0
3d0dc467f4ad,0
3d0f1da72ca8,0
3d0ffed894bc,0
3d10140a4b43,0
3d10ee92cf99,0
3d1165e7a409,0
3d13d3d270e1,0
3d146d78364c,0
3d169a855b9d,0
3d171f4d9c48,0
3d18971185d2,0
3d1a5140f324,0
3d1e5abbe703,0
3d1f58e6baba,1
3d219b01f34c,0
3d2277c06652,0
3d2310827494,0
3d23d8833009,0
3d24b18089c6,0
3d2661287e60,0
3d26bc573c6e,1
3d29346e7290,0
3d29eefc3175,0
3d2c686a4e6e,0
3d2d0a6b3685,0
3d2d3caedeac,0
3d2e0da8d07f,0
3d2f0dc547e3,0
3d307aa3f831,0
3d321143ff98,0
3d33de08c50c,0
3d345e2cde67,0
3d3599308259,0
3d372f814d5b,0
3d39fafe4882,0
3d3c9c3ed23c,0
3d3d6f17f386,0
3d3efdc71dfd,0
3d3f0b7ffd23,0
3d3f4cca1369,0
3d407865bdc4,0
3d4112906ef1,0
3d4174574d7e,0
3d438f7c39ed,0
3d46821eefd6,0
3d47b25a6b8b,0
3d483d115317,0
3d48c348881c,0
3d4bbe67b752,0
3d4c96ba0514,0
3d4f009e5609,0
3d4f1c51f337,0
3d5032369698,0
3d51534350d2,1
3d5162c2100a,1
3d5206d4f856,0
3d53eaa1f3db,0
3d59568a3335,0
3d5b57628b59,0
3d5b70e84e6e,0
3d5c16611adf,0
3d5cf76711de,0
3d5e756ccd84,0
3d5ec0333f4c,0
3d5f36e06e6c,0
3d601f7599e5,0
3d617aa37783,0
3d62f8c0f72f,1
3d6319425e50,1
3d63fe6c1ff1,0
3d66cb36d4b5,0
3d67c4778aaf,0
3d67eed141ca,1
3d69fb4bfb8c,0
3d6ab7d578e1,0
3d6d3115c998,0
3d6dde5d20eb,0
3d6e20910729,0
3d6e22fe0d30,0
3d70047afb6e,0
3d782de27a6d,0
3d7f50e003e0,0
3d806051342d,0
3d819f932cf8,0
3d830f7c17e1,0
3d8509f79708,1
3d88d9ae9b55,0
3d89c19e1d31,1
3d8b33f60df0,0
3d8d7ad309d6,0
3d90206cc5f6,0
3d91baee5d57,1
3d94bd38c807,0
3d94e3c197ce,0
3d956fd9931c,0
3d9a1e15fa20,0
3d9c8fc84eaa,0
3d9de7856ca0,0
3da098b99748,0
3da1a88e768d,1
3da2528c4bab,1
3da6e0b0eb93,0
3da845a9027f,0
3da9fb0ac058,1
3dad67a5db44,0
3db0ed16d9ff,0
3db23c0493ee,0
3db2e469c53c,0
3db42df4e8a5,0
3db4d47303f9,0
3db4fce3ad4e,0
3db533a654e0,0
3db7221ae1a4,0
3db79606e416,0
3db7be1f49f4,0
3db80d513ed3,0
3dbb42831462,0
3dbcad49c978,0
3dbebfdf3061,0
3dc087537bc6,0
3dc1725e851d,0
3dc2b81c4ad8,0
3dc343365121,0
3dc490cbab39,0
3dc52fed8e0d,1
3dc5306824ff,0
3dc5526c315f,0
3dc7154f8a35,0
3dcac8fd145e,0
3dcae42f5eda,0
3dcb5f7829e4,0
3dcd258889bc,1
3dcde834ce89,0
3dd0048a8310,0
3dd01d32401e,0
3dd1cf787d4f,0
3dd218d9cf1e,0
3dd26e4bfcd6,0
3dd2a74b0e44,0
3dd36248fb74,0
3dd36b465ae9,0
3dd82bb12adc,0
3dd903c0f09d,0
3ddbcb6158ae,0
3ddc00d7c3d0,0
3ddc062bc86a,1
3dde406c1b8b,0
3ddef5227ed0,0
3ddf958efefc,1
3de145f1850e,0
3de31038babb,0
3de4dd2e116e,0
3de79c87c9b7,0
3de80779d4e0,0
3de82fb8c87a,0
3de838682277,0
3de9d6903cf4,0
3deabf6a3c88,0
3deb5a0e7eee,0
3debea99b6c5,0
3ded76592ae8,0
3deffc83f85b,0
3df02f9ed50d,0
3df10ed7ccf2,1
3df17d81fa8e,0
3df2fbfabc8e,0
3df37347cc52,0
3df3e8e5dd01,0
3df432702ccd,0
3df4d3c3786c,0
3df5cb2e72b5,0
3df757c946e5,1
3df770a8c603,0
3dfb00aed387,0
3dfc08b205f9,0
3dfc09f77dd7,0
3dfc41fa03a0,0
3dfc58f9d18d,1
3dfe09be283d,0
3e0067e6e092,0
3e014bf436e7,0
3e02bdfb121d,0
3e04c5301bb6,1
3e0754a03c5e,0
3e08fe6bfbcf,0
3e0993e82405,0
3e09b99ed7a5,0
3e0ae47f8af7,0
3e0b5b58f4f6,0
3e0bfd1419d6,0
3e0c5b0a4615,0
3e0d91031845,0
3e0da83b6e8b,0
3e131ea1adf4,0
3e159b3fcb82,0
3e16c2620682,0
3e178c5af361,0
3e18273d1d96,1
3e1ab6cd5ab2,0
3e1b08f09fe8,0
3e1b6f3f61f1,0
3e1e94dccb14,0
3e227c15fc3c,0
3e243a781c22,0
3e248f025cab,1
3e24cb8f2111,1
3e26ddb5423d,1
3e28b9e73b24,0
3e2a979feed1,0
3e2aee01a273,0
3e2bf8c02931,0
3e2c9754d95d,0
3e2d339f1754,0
3e2fa1e4c435,0
3e32e3b121c1,0
3e33bfcd73f3,0
3e346f577f40,0
3e347290dc2d,0
3e34aa08f5af,1
3e371a144aef,0
3e3768b12d79,1
3e388c905600,0
3e3ed69b8cac,0
3e4564275b81,0
3e47e5a80189,0
3e482664aa6f,0
3e492060fe6b,0
3e4c3659cf47,1
3e4d3eedf1af,1
3e4ed00d1d3e,0
3e4f1b96dde1,0
3e4fbd3041f4,0
3e51632683be,0
3e5188424a33,0
3e58024f318d,1
3e5cb872f932,0
3e5cbf6a81f5,0
3e5d07897134,0
3e5d6b32f22e,1
3e5de29f6a96,1
3e6041ff3db1,0
3e607dfb41ae,0
3e60a335bb9d,0
3e610f669658,0
3e61b40b8823,0
3e6420b36d95,0
3e6427d7d47c,1
3e648272f11d,0
3e6607913331,0
3e678c95e257,0
3e69e1b1b2bd,0
3e6c7912d9a2,0
3e6d45682cf9,0
3e6e5351be68,1
3e6e694c3607,0
3e6e83da61b4,1
3e6e90de9f25,0
3e76829ec2e1,0
3e77c19d1852,1
3e77f1e6412e,0
3e78bda74858,0
3e79fa02a645,0
3e7a83a64bc7,1
3e7b7f479e60,1
3e7bb43b6f35,0
3e7ce46748b2,0
3e7f0995661e,0
3e8369ffe6c5,0
3e851f25f806,1
3e876db62c18,0
3e8b941158cc,0
3e8bd7d0c3b6,0
3e8c2cd5617f,0
3e8c92c6732a,0
3e8e7b07208e,1
3e8ec64f0c72,0
3e9132bba1dc,0
3e91c675387d,0
3e91f9c0a9de,0
3e957360bdbf,1
3e96c61a1557,0
3e97d70efada,0
3e982ed2dce4,0
3e985867e327,0
3e9982d827eb,0
3e9a29e5d196,0
3e9ba1058694,1
3e9c0672720c,0
3e9ef1117d05,0
3ea2d3f28a73,0
3ea4353d2383,0
3ea5c99688d7,0
3ea87dff98a1,0
3ea907f44003,0
3eab2f15aacb,0
3eae3e423e66,0
3eaff24be4f5,0
3eb184ac59e5,1
3eb514763039,0
3eb578a87b03,0
3eb7e111f69b,0
3eb8af34c6a8,0
3eb97052b2e2,0
3ebba2743474,0
3ebf8517e34b,0
3ec08e059385,0
3ec10a951674,0
3ec1456f6279,0
3ec1c0a4ce01,0
3ec539b8f7e9,0
3ec56f086929,1
3ec66f2d2929,0
3ec7aa1db5ca,0
3ec858840ea0,0
3eca58a20836,0
3ecc4e7498f8,0
3ecd04d19518,0
3ecf4a07ffff,0
3ed0a75fca40,0
3ed213965ae5,0
3ed260d05c5a,0
3ed4ac481a49,0
3ed9a9dfbc62,0
3eda4d554835,0
3edd58880520,0
3edd59065425,0
3ede099a5b9c,1
3ede49e03cae,0
3edf95fad79f,1
3ee1c53a4f5e,0
3ee2821abf5b,0
3ee4d0b73791,0
3ee5ed00fa24,0
3ee6f9970aca,0
3ee88684840c,0
3eec1b3509d5,0
3eecb3ab98b1,0
3eed58bc066d,0
3eedb367a897,0
3ef00fdce5b9,0
3ef3a37f965b,0
3ef3afd6655c,0
3ef404b579e9,0
3ef5f386af6b,0
3ef5f6f503bf,0
3ef66d988ae4,0
3ef92ff0ff96,1
3efbf200befc,0
3efd2c117dad,0
3efe8e963263,0
3efed488035c,0
3efee5159180,0
3f002dfd930f,0
3f01481afee2,0
3f03a11dd0b8,0
3f03a41ec0bd,0
3f041cbe0258,0
3f09eb76ef50,0
3f0b2146dc35,0
3f0f916e2b5b,0
3f14f1dc4776,0
3f1a0c3f8465,0
3f1e648a9d72,0
3f2018a0b40e,0
3f228c9ec0b9,0
3f29707ad863,0
3f2cad0d6eae,0
3f30d517e485,0
3f32c90acd74,0
3f334e921920,0
3f339eba0ab8,0
3f35743addf8,0
3f37e3c6b11a,0
3f383ba07eb9,0
3f3d05ef79a8,0
3f3d616436d1,0
3f3dfbc4040d,0
3f3e9c0af1a1,0
3f3ecbbe6257,1
3f3faaf8ff3f,0
3f40817e3d75,0
3f420f3c7c8b,0
3f42502eab16,1
3f43dbe01b72,0
3f4650ccc96f,0
3f46ed807a6e,0
3f47a2f8ede2,0
3f491f7b3485,0
3f49d89f68ca,0
3f4a0a56f402,0
3f4a10ce27b8,0
3f4ba6d8ce4c,1
3f4bc0cfb53f,0
3f4e4de53d92,0
3f4f712468f8,0
3f52d92d6ec9,0
3f534bd2633b,0
3f5469063d84,0
3f54b1688f42,0
3f5579eaa159,0
3f57f4906e04,0
3f583fc4a5f4,1
3f585456ef7c,0
3f5903aba3a7,1
3f59b31d0880,0
3f5af8b95b3e,0
3f5b921df258,0
3f5cf5b29a9c,0
3f5db77e7929,0
3f5e90ee4fac,0
3f5fe766aa7c,0
3f61076c2993,0
3f611d306685,0
3f61cfb4abe4,0
3f6500c244ef,0
3f65f738d72e,0
3f670594a784,0
3f683d43caaa,0
3f68cb5304ed,0
3f68d3b4895b,0
3f6ab8827b99,0
3f6d27992e07,0
3f6d7e20e52e,0
3f6e0bd457df,0
3f6f5cf5f0c7,0
3f6ff1076301,0
3f7025ec9def,0
3f71c6232af8,0
3f751824eaed,0
3f765ed512ec,0
3f7689ba2cd8,0
3f7781033d50,0
3f778320556a,0
3f788869c621,0
3f79a3aad8d2,0
3f7a76dca8cc,1
3f7b0d991060,1
3f7bc859afef,0
3f7c9ccbbae4,0
3f7cab66caa7,0
3f7d337553be,0
3f7e2c125cab,0
3f7f40e5c460,0
3f8038b77745,0
3f82b9264e7d,0
3f84769020bb,0
3f875d3db5cc,0
3f8789a05550,0
3f8a6489b0b9,0
3f8da31bb4e0,0
3f8f7ee42629,0
3f90b5264383,0
3f91056f546d,0
3f9353397b6e,0
3f93e4e06b9a,0
3f949e0670a4,0
3f95a3c7d6fb,0
3f978fec51eb,0
3f97dc1a939b,1
3f99a1f0af05,0
3f9b6c3eca11,0
3f9bccfde251,0
3f9fda821eec,0
3fa22fb11980,0
3fa39729db32,0
3fa448cbfa59,0
3fa4c0b49440,0
3fa52140ccfd,0
3fa56a64fade,0
3fa78c4f1e40,1
3fa8bdf0623e,0
3faa4a0bc758,0
3fab0e5ea23b,1
3fab3de867f6,0
3fac7da71b1c,0
3faca5534c9b,0
3fae2556f297,0
3faf7a68076c,0
3fb00ca96d75,0
3fb06b033dbd,0
3fb16887c552,0
3fb1e0a81298,0
3fb4270a44f6,0
3fb58b1fabd2,0
3fb63b1e047b,0
3fb81df3f963,1
3fb82512060f,0
3fb87f7ca2a0,0
3fb8c72c7119,0
3fb9537d22a1,0
3fbb7aa1e6aa,1
3fbc614e52cf,1
3fbce2e7e1c0,0
3fbd6b869b53,0
3fbe8f22ffe7,0
3fc06821ad6c,1
3fc21ca1851d,0
3fc2d79fc5ec,0
3fc393a90c71,0
3fc3d8749367,0
3fc3daa82350,0
3fc623a6866f,0
3fc7f584b23b,0
3fca8cf4aba4,0
3fcbf6a83aaf,0
3fcc4664141b,0
3fce0021dc9c,0
3fce1b746715,0
3fd0a3e76317,0
3fd4212b51b6,0
3fd4d2b98d78,0
3fd8b5d83a7e,0
3fd98e856049,0
3fd9aa1114dc,0
3fda3c1713b8,0
3fdb4a770e6c,0
3fdb719ecfdc,0
3fdcfdacad00,1
3fdd1cd6c801,0
3fdd2f8fed4e,0
3fde1735b147,0
3fde34469d13,0
3fde71908c3d,0
3fdfd990c999,1
3fe1af05b7a3,0
3fe1f6d2bdfe,0
3fe4830d1896,0
3fe4fd8696ab,0
3fe5920374b9,0
3fe6bf457065,0
3fe6c59cf565,0
3fe76bf8eec6,0
3fe91121e94e,0
3feaf81ca251,0
3feb9c8635fa,0
3fec06b261e0,0
3fec2e44b6ae,0
3feccb089ec3,0
3fed17bd0b27,0
3fed8cde502a,0
3fee4264a06a,0
3feedb80aa79,0
3fef01050487,0
3fefbb67db01,0
3ff22e9f95bd,0
3ff3b117f587,0
3ff607b4f4e0,0
3ff69b886e65,0
3ff89ed5cb6b,0
3ff8cde4ca34,0
3ff9fd9d83dc,0
3ffb429383cb,0
3ffb4ed6874e,0
3ffd12432fd7,0
3fffcab50c71,0
3fffcd38a951,0
40003b4ccec5,0
400043f6db17,0
4000cd37b784,0
4000d42181f8,0
40028a087e1e,1
4002a7fc4fd0,1
4002b483f329,0
4003ed962f9e,0
400402c914e6,0
40040dfef396,0
400437ed89ac,0
400524a79f27,0
400584000428,0
4005d179d8c9,0
400a77b9183d,0
400b5047afed,0
400cd24ae7d1,0
400d4cdd6330,0
400e16599fd8,0
400ef945d8e2,0
401132feb51c,0
4012a6122e72,1
40131613e0ab,0
40131eaff7db,0
401409540e7d,0
40143dd08177,0
401a1bdd2617,1
401b0e704a40,0
401db0ace210,0
401ddc896250,0
401eff89b089,0
40204c969491,0
4021208ae4de,0
4021639c7e8d,0
40218f48ab5d,0
4021ceef0287,0
40225d61f919,0
4022b760ba1a,0
40241063234e,0
402481cf5364,0
4024accd7485,0
402697f67e83,0
4028651a44f1,0
40296dcbad38,0
4029ae8c1e02,0
402bd84f01f4,0
402c24bf0b6c,0
402c8520851d,0
4032e341c67e,0
40342dd93fde,0
40368a0d2465,0
4036cd30661f,0
403758627dd0,0
40398e16f410,0
403c1444d94d,0
403ce67ac698,0
403d6a10996d,0
403e40fda2ef,0
403f9c4b03da,0
403fdf427fc1,0
4040b8dcec03,0
404141832f71,0
40419cef189b,0
4041a0352c5e,0
40424b8d837f,0
4043d17fb98a,0
4045fffa233b,0
4047aeb2142a,0
40485fad02fa,0
404874b65fce,0
4049ea8a1304,0
404b66d947b8,0
404ba7c80dcf,0
404ed3904430,1
404fcf54559e,0
4051507af03c,0
4051c47dc902,0
4051ee061a8f,0
4059159795d6,0
405a81ed6dd7,0
405dc5a8e0e0,0
405e2da18e33,0
405e9cd7bb71,0
405f3257262b,1
4060bdeceb03,1
4061bbe804f4,0
406370383539,0
4065c73dc369,1
4067a0321f5a,0
406856f7a391,0
406aec14a498,0
406beb1779a4,0
406ca00eaa10,0
406eb50e7102,0
406ef1df8e21,0
406fb5bdb0ec,0
4070eb8b3ec8,0
4071426807c0,0
4074b955af95,0
4074f427144b,0
40753c11df5d,0
40756e9474d2,0
4075e5bea4f9,0
40772b8b37d3,0
4077eb5520a0,1
4078bf654775,0
407937625c1e,0
407997e76ff3,0
407a38047c1d,0
407b47e0d146,0
407c1756cb81,0
407cd2289462,0
407d6171cc54,0
4080d267a004,0
4080e1c82b7a,0
4081bc74e9bc,0
408231c467a7,0
4083a223921f,0
408588da928d,0
40870f93d01d,0
408755ec905d,0
40884e5b605f,0
4089afb88469,0
408b2bacdc13,0
408c1193964b,0
4090a0afd19d,0
4094a554e9a8,0
4094eb984562,0
409538e5aa49,0
4095e72d506b,0
40969bba55d3,0
40979947edd0,0
409911b231b7,1
409927dc614d,0
4099ca20e0c9,0
40a2d77dfb05,0
40a387d44f38,0
40a399280b6b,0
40a3daaee91d,0
40a71b331e3d,0
40a787e19eb1,0
40a7ccf7fd40,0
40a83544bf1e,0
40a8658c0220,0
40a9f451c1f3,1
40aa5cb304d0,0
40aaa8aca353,0
40ac32d7f78f,0
40aea5c1a0f8,0
40af27d1e6b0,0
40b0f74fb7b7,0
40b4e0937499,1
40b523127c1a,0
40b5751248ba,0
40b77f5bbbd5,0
40b80438a16f,0
40b816fbfbdd,0
40b8289e8cd7,0
40baec301cb3,0
40bc8df3ff1e,0
40bc8e33bdef,0
40bd4a176b1e,0
40be83f0374a,0
40beddc20648,0
40c0b289d365,0
40c1e1070ebd,0
40c29e4b914d,0
40c3f6f5c854,0
40c5e4bf90ba,0
40c94de1703a,1
40c9d0196ada,0
40cd44b561ab,1
40ce343bce7a,0
40ce785f502d,0
40cf4915d72a,0
40cfaeb2a526,0
40d4444ba4c7,0
40d4a72832b4,0
40d64328d7bf,0
40d7dcd0d213,0
40d89af19a3f,0
40d953d0d05b,0
40dd9afb660c,1
40e02b9944a0,0
40e1e7f492f4,0
40e379b4ed12,0
40e484165770,0
40e58912a31c,0
40e5af3cba11,0
40e6f3be8c1e,0
40e80d0ea06c,0
40e8f3b6359f,1
40eb204036f6,0
40ec47ecc2f8,0
40ed49c83f30,0
40edb87011a7,0
40ef168c025f,0
40f072c3f0c1,0
40f1906d194f,0
40f1edb98a48,0
40f255368bb3,0
40f279423e61,0
40f2929e080d,0
40f3a160b3c4,0
40f4ebcf4e27,0
40f527bb7079,0
40f963f5ada2,0
40fa16af5a5b,0
40fa53e0fb72,0
40fadaf62cd1,0
40fb5ac21388,0
40fbc83eebb9,1
40fd4a252399,0
40fda933dffd,0
40fdec634fe0,0
40fe98d018c8,0
4101cc205e46,0
41063b6ef1d3,0
41065ea0a49a,0
41071ce03e32,1
4107576f4661,0
4108ff8e6d8b,0
410aeee33656,0
410b7df32e62,0
410dbf4d73b9,0
410eb4692688,0
410f4088e661,0
410f5a11d20a,0
41100ca2fe4c,0
4112f6ecdcb9,0
41130162ebcc,1
411308c85f6e,0
4113435165b0,1
4113585ffced,0
41135d2eb4ac,0
4114f9c0ccd4,0
411596c43ae2,0
4116c38d55b8,0
4116cf582ab7,0
4117ddcfab5d,0
411e81443438,0
411feb57a5f0,0
412100c6184f,0
412354fedcdc,0
4125156dcbf3,1
4125f6311085,0
4126b010ce8a,0
4126f6546797,0
41272c63e10a,0
412a8495ffac,0
412d05c3d52f,0
412e89ed6143,0
412ff06e0ffd,0
41305ecc70fb,1
4132c575d92e,0
413507bfaca3,1
41354592cbe5,0
4136478e577f,0
4139b50768ba,0
413a1b022f1a,0
413b7b535cb8,1
413d9febf236,0
414245fdea65,1
4144bf9b1979,0
41452a13a30b,0
